CustomerID,Name,Age,CreditScore,TransactionAmount,LoanAmount,LatePayments
f3e618d2-05a5-4714-86a3-c0e8018a4412,Sylvia Schroeder,59.0,364.0,7832.0,4751.0,1.0
0572bcc3-c4d1-492f-b30b-bf62fbf78a9e,Melissa Butler,32.0,373.0,7724.0,3627.0,5.0
1d90c001-227c-42de-96b5-b4c736d991d6,Shannon Mcguire,32.0,415.0,9623.0,812.0,1.0
2a125bc6-1991-482f-802c-cf2f715d0b42,Andrew Henry,21.0,447.0,6281.0,176.0,3.0
047a1c82-ed87-41e1-8aea-1498aacf7040,Rebekah Norton,33.0,637.0,2117.0,1258.0,0.0
b696be40-c71b-4cdc-bacf-951cb51bc0a4,Natasha Cummings,45.0,643.0,9830.0,3193.0,0.0
3e007cde-ce91-4282-8149-802df85b0e83,Beth Zamora,49.0,605.0,4091.0,4330.0,0.0
fab92968-1aa6-4521-9c1e-a01466ca23e3,Christopher Meza,23.0,324.0,2448.0,1713.0,3.0
6c2f72ed-f95e-4e1c-b102-c035b93a6f6c,Samantha Kline,52.0,418.0,9732.0,301.0,4.0
70a80694-8f9d-4a3a-9c07-2ca64360fc1b,Suzanne Roy,49.0,604.0,910.0,4640.0,2.0
2e0e8298-42e4-41a9-b7ed-7f88a28c9e63,Steven Smith,23.0,762.0,2484.0,4909.0,3.0
bc408de6-7ff4-430d-abe4-6130a8882ac6,Jennifer Gomez,50.0,544.0,4650.0,464.0,4.0
bec4fcd0-b872-43d9-b94b-0a2a418ccdbd,Jordan Harris,25.0,569.0,3650.0,1925.0,0.0
5ff44cc0-0ace-4c84-b449-a55ca215ec03,Kathleen Reeves,35.0,582.0,8548.0,1804.0,1.0
d821ea82-049d-4e54-8ac6-fb8cf88b48e5,Mr. Duane Montes,20.0,540.0,5414.0,4992.0,4.0
3953c4d0-6a9a-4420-aaa0-b878aba25daa,Raymond Garza,18.0,548.0,5560.0,4569.0,0.0
241ab6de-0606-4064-8b2e-ab5ac526fa95,Raymond Buckley,63.0,705.0,3160.0,2289.0,0.0
8f825a7e-7781-4ad4-8686-e7e76fb7ec5a,Taylor Shelton Jr.,21.0,556.0,8800.0,1366.0,5.0
706af36d-4c9d-4082-8f14-dfc387d382e6,Theresa Torres,34.0,803.0,3281.0,3941.0,4.0
68110872-e2a4-4ba8-af10-38d2db15b7ed,Miss Laura Garner,59.0,648.0,746.0,4763.0,1.0
5fc99610-3eed-4a8c-a178-3c168d3996fc,Amanda Wong,23.0,496.0,3380.0,963.0,4.0
d948face-2daa-47b8-8f2e-bf48eb36e74a,Mark Rogers,29.0,709.0,4256.0,3567.0,2.0
3a37344d-d3b3-4ed7-8415-7a0a683fb022,Michelle Thompson,47.0,688.0,4614.0,179.0,5.0
382bb994-4253-4f1b-9777-5114f849ba18,Ashley Nolan,21.0,374.0,9726.0,3849.0,1.0
b0e087ac-02c4-487a-9ee9-7b146b8f4851,Alejandra Wilson,25.0,549.0,7450.0,1563.0,0.0
c4ff354c-fe11-4fbb-bf30-f5646df691d8,Christie Bowman,56.0,453.0,3557.0,4835.0,0.0
4de61d6f-50e7-44fa-b286-686bf7032f6c,Justin Olson,50.0,571.0,3128.0,4827.0,1.0
8820e42e-ae7f-4a9c-b5e3-24db5fa88829,Sabrina Hodge,54.0,472.0,5178.0,3737.0,3.0
9f53b5a1-9ebc-4163-9145-5d821c027e7f,Tom Kennedy,40.0,729.0,9748.0,2933.0,2.0
f9c64fe0-be9f-4a10-80c3-1eec5f00ce4f,Judy Williams,59.0,471.0,6344.0,1827.0,2.0
886d2dcd-c61c-4719-be4a-e73d1770c81a,Raymond Brown,29.0,697.0,7803.0,2717.0,1.0
60d806a1-0bf2-40de-9e23-f19a2a526a5a,Sheena Dean,34.0,679.0,4226.0,647.0,4.0
b1d9fc2f-00bb-4c64-8cc3-33350d8ced3b,Colleen Carter,52.0,356.0,8270.0,2846.0,3.0
954a24f0-9a12-4311-8b3c-e021eb0526a7,Donald Silva,44.0,776.0,8230.0,997.0,4.0
50d510e9-069c-4fd6-b9ed-c5c2ed39b203,Helen Jackson,52.0,564.0,9975.0,5000.0,1.0
f513c385-c3da-47ff-b3b0-02e574a94370,Derrick Lyons,40.0,523.0,1753.0,4228.0,4.0
48de0010-1f43-4ae1-af33-30afa7b9981b,Matthew Butler,27.0,831.0,3606.0,3928.0,1.0
1b2b102f-bbdc-4e56-bec3-26889c995196,Jessica Conner,61.0,466.0,2270.0,269.0,4.0
0e664510-bc3e-4d45-936c-4e55135047f1,Chloe Golden,23.0,756.0,6828.0,2517.0,1.0
e1f10daa-22f7-4679-acc6-58b560a8328f,Anita Lynch,25.0,323.0,2244.0,2313.0,5.0
ac226803-851b-4e0a-95e8-11cd034946d3,James Friedman,33.0,436.0,1773.0,2847.0,0.0
e9d53175-9f99-470d-974c-52e9ee3ff220,Randy Barker,40.0,845.0,4891.0,3517.0,3.0
f3ae1189-e1fb-4395-b366-313e3c4bde2e,Edward Walker,33.0,438.0,8607.0,841.0,5.0
24733115-223b-4ea8-baba-654a5c5129c4,Michael Wilson,53.0,770.0,3619.0,4339.0,0.0
35f4a707-7c40-48e6-a54a-f641cd9c976c,Betty Butler,22.0,656.0,5792.0,3431.0,5.0
5e911cb8-ef1a-4a14-8815-95b4c2b1e39b,Kenneth Hendricks,55.0,594.0,5703.0,702.0,4.0
8844e447-4515-4833-bfca-5d65970a42f2,Danielle Johnson,39.0,505.0,6343.0,4061.0,1.0
f321b6ba-b85d-4e86-8bcd-2a7882f8008d,Juan Hardy,29.0,660.0,6352.0,2576.0,4.0
c56e5307-353e-4cf9-a697-34d8c55693ea,Joshua Edwards,28.0,843.0,6480.0,852.0,1.0
4a3ee227-49f7-41a1-8756-d624c6815f1b,Randall Graves,60.0,328.0,6330.0,1516.0,5.0
bfed64c6-4794-4f41-afac-44f88239cb92,Cody Golden,47.0,411.0,9174.0,4321.0,1.0
72e39eff-3bc1-42d3-8b1c-f66c26ad7d62,Stephanie Copeland,48.0,798.0,5987.0,3915.0,0.0
70f81d2a-7fea-46ff-86ff-c5a369662f23,Brandon Price,52.0,642.0,1814.0,3399.0,5.0
ae49a334-59b5-426f-b7a5-54f56e0e2aca,Matthew Hernandez,18.0,749.0,9638.0,3036.0,3.0
d9187f08-71ae-458e-b4bb-fb140a55d2f4,Ashley Rivera,32.0,314.0,6736.0,3383.0,5.0
2b57982d-c0ca-4bad-957b-03b932df4f3e,Patricia Snyder,52.0,603.0,1548.0,4269.0,4.0
21d52093-6951-4454-a2b6-1d729ce3b879,Margaret Olsen,60.0,486.0,8258.0,1070.0,0.0
59d1a540-30fd-457a-8d6c-40cb67886da2,James Castillo,62.0,574.0,5780.0,4742.0,0.0
144e4109-163d-4e9d-bd28-aee9d2854489,Jordan Gay,41.0,310.0,8111.0,1655.0,3.0
845a97e3-6f48-4955-9673-6d9616f354e4,Nicholas Munoz,59.0,418.0,4611.0,3624.0,3.0
b746ccfa-42e3-4655-a485-e969f196b587,Michael Willis,54.0,417.0,5001.0,3990.0,4.0
a7a126d0-cc67-4d6f-9bbb-5c90e1dbae55,Todd Jackson,20.0,466.0,5063.0,4677.0,4.0
fda69f77-0241-4768-a061-397808bd1989,Kimberly Morgan,19.0,416.0,1757.0,3432.0,3.0
ccc4b235-15a4-4db3-9e42-f45755c33db1,John Foster,30.0,529.0,6693.0,4586.0,1.0
0b0061af-b5de-41d0-b866-b6853cff5992,Jason Hartman,23.0,353.0,117.0,4962.0,4.0
052ad0aa-e5b0-4c62-a976-c41748ae382a,Corey Shelton,40.0,620.0,5833.0,3433.0,2.0
2d705db0-2894-4501-a086-e92e27ad2b39,Mark Ross,40.0,605.0,3500.0,1117.0,2.0
09aebd76-68d1-4f0a-ad47-a8aed4fd2e03,Matthew Williams,65.0,536.0,8527.0,263.0,3.0
c291b0ac-dbcf-4334-a028-2acb254bbd4b,Jason Fernandez,55.0,848.0,2790.0,1166.0,5.0
27587f6a-38de-40a6-9633-2d4ddb59e2a6,Angela Smith,45.0,434.0,4647.0,2477.0,2.0
865bd6e5-39b3-4975-87a7-759f77773d16,Lorraine Avila,55.0,707.0,2203.0,4989.0,0.0
9d6358e3-4321-46f4-b596-d3210a3fbb98,Steven Johnson,40.0,439.0,7244.0,3872.0,1.0
ea0e3439-b6d6-4226-8b5c-a96059bc4d10,John Kelly,39.0,395.0,7174.0,2074.0,2.0
99e4f250-1f56-4302-9389-5d99243f1616,Jonathan Herrera,39.0,473.0,9075.0,328.0,2.0
75059a67-5244-425d-afc8-54b266c9d540,Danielle Mccullough,42.0,366.0,5922.0,4504.0,5.0
2a57170d-bf43-4e10-b1da-7b37daa3a7dc,Sarah Hood,52.0,383.0,8992.0,191.0,1.0
384df884-a75c-4cbe-a33d-fa5b4a7a3613,Kevin Rojas,31.0,305.0,800.0,73.0,3.0
5b6354f0-4958-4755-b16b-9693dfbb1401,Johnny Gilmore,55.0,787.0,3405.0,929.0,0.0
844f9bae-7911-4525-bcd6-172a751c8ff0,Mary Dickerson,62.0,458.0,8976.0,4767.0,5.0
ea75c6d1-978e-4ed7-b117-d171d8e5efc6,Jeffrey Matthews,31.0,466.0,1384.0,2490.0,2.0
76e6ce7e-92d0-41e4-98c2-3a0c27cebf61,Joe Cooke,62.0,747.0,5679.0,4171.0,3.0
83338475-41f9-4adc-acbd-3b0c41e123c4,Amy Monroe,24.0,814.0,5574.0,3728.0,3.0
82d9dfd5-d383-45e9-8bb8-b124898ef3c7,Matthew Walker,65.0,832.0,7436.0,518.0,0.0
945971d0-fb8f-40c5-a9d7-b78d3729ecfa,Emily Norris,56.0,447.0,5016.0,4585.0,3.0
c9b96ccd-9a66-4fb2-aa8f-19c2a0d792a1,Kevin Thomas,24.0,546.0,3828.0,4209.0,1.0
c91f5e6a-c2f6-4eea-8ccf-51d492628c31,Nathaniel Gill,53.0,321.0,4965.0,2107.0,5.0
1c194e37-beaa-45dc-8b4e-bcfc7b9c34bd,Christopher Figueroa,48.0,392.0,9363.0,4902.0,4.0
602da8e1-24c8-4629-afd4-26ec55629a3f,Rebecca Dickerson,37.0,623.0,2489.0,2985.0,0.0
b9b426b5-a6d9-4e66-95c8-3331e30d8531,Mary White,62.0,350.0,3670.0,3377.0,4.0
395a4d99-03c1-4eb7-939e-82cf8f8506e6,Cynthia Jones,48.0,721.0,7703.0,1847.0,3.0
26f1bf8c-985d-4f6c-b56e-44221d7280c7,Daniel Jones,47.0,354.0,5282.0,2301.0,1.0
f1f2f008-f5a9-4f32-945e-2110f5951f7d,Alicia Tran,26.0,405.0,6720.0,4547.0,1.0
4a2c7a5b-0b18-4339-b330-3303caea4e79,Joshua Delacruz III,33.0,506.0,1228.0,4169.0,3.0
088eff6e-8a86-4e6a-b835-9cd28dd39df8,John Foster,27.0,834.0,1675.0,3643.0,3.0
5b4daccc-41d4-4255-94dc-10caab84efc9,Shannon Stevens,52.0,757.0,7220.0,3925.0,4.0
e29f6a18-1aa2-4ab8-9045-2ec863da05ff,Anthony Smith,36.0,730.0,9946.0,3657.0,4.0
bdf2f82b-3e47-4d20-a916-d3f3a6cb4a27,Brenda Turner,39.0,829.0,2339.0,11.0,2.0
bcd359b5-1294-43c6-b2b6-247f80d1cb6a,Tammy Costa,53.0,381.0,1337.0,2936.0,3.0
5230805c-f638-4fe3-83b8-25ccd1522493,Anna Ferguson,27.0,550.0,1400.0,4968.0,2.0
544f4b2d-5c43-4eb6-9592-0e96a20be93d,Daniel Martinez,48.0,848.0,5547.0,1770.0,0.0
db8cdcb8-fc67-4f3e-bee9-3fabac430dd0,Aaron Allen,31.0,711.0,4515.0,2827.0,0.0
d357ce37-a919-4eee-aef6-6f1fd988365b,Justin Garcia,27.0,304.0,7772.0,1458.0,0.0
631285eb-4dd5-4e53-abf2-7e9344b87b00,Terry Phillips,34.0,791.0,6556.0,192.0,4.0
19962435-73f1-4684-89cd-ca8326cfba05,Leah James,55.0,451.0,9802.0,2342.0,1.0
c29c27d5-5319-431b-b4cd-21876f761d76,Cameron Burnett,62.0,452.0,1962.0,3826.0,2.0
905c19f7-8ed8-4d2c-8814-58d8719b9570,Monica Rogers,48.0,472.0,4874.0,3473.0,4.0
4f993f65-d397-4bba-a9e4-75fdefe150ae,David Robertson,35.0,502.0,9140.0,2887.0,4.0
db6958a4-f7a8-4b32-b57d-4f0e583a496c,John Neal,28.0,478.0,2054.0,3580.0,1.0
61c0c25c-6a7b-48b0-9233-0d81b73cc852,Emily Smith,64.0,636.0,3586.0,2773.0,4.0
066333c7-c286-472e-b00d-cde5103599ae,Dawn Young,41.0,443.0,1052.0,4801.0,0.0
81587caf-999a-465f-9a4e-d94ee9dba236,Sara Walton,19.0,733.0,7118.0,2554.0,2.0
50a96317-7364-4243-8214-65457742bdc7,Eugene Cook,31.0,325.0,964.0,4175.0,5.0
10a84f01-4a09-48fe-987d-5737b7d5fde6,Gina Rios,34.0,304.0,146.0,1595.0,3.0
69c3a5d9-9d96-4f67-8620-3d7b4f3d7413,Jesus Allison,43.0,588.0,4382.0,2533.0,3.0
bbe8b988-e5ec-453f-a278-b525078af58e,Derek Allen DDS,42.0,460.0,3560.0,3600.0,2.0
d8e0e02b-57ec-4539-8b02-88967c0f412e,Sara Arroyo,28.0,632.0,1679.0,1314.0,3.0
0a0a6e56-b784-4143-a698-bf32f2df5914,John Phillips,26.0,784.0,8688.0,2524.0,4.0
3e2550c1-15f4-4764-a16d-78bb2445f5d3,Daniel Blake,19.0,565.0,4322.0,537.0,0.0
76de29a5-c81b-4a1b-af18-7b5432afc417,Patricia Scott,36.0,764.0,3682.0,3522.0,0.0
9e1f88ba-50c8-4110-b363-cb6ff836d8b8,Christopher Dodson,25.0,585.0,2483.0,2834.0,2.0
2569dd3a-4aae-4227-9eda-e9f3f863a63b,Susan Jennings,25.0,475.0,9070.0,3724.0,0.0
8b44472e-f97e-4e4b-86b4-4f5f4af2d27e,Michael Beard,51.0,308.0,656.0,4313.0,5.0
6184c83a-b1fa-4be6-b2c7-67c1d113f372,Brian Rodriguez,65.0,525.0,1408.0,3878.0,4.0
1d255c45-21ca-4de7-8d8c-a66322a2768e,Brian Morgan,34.0,598.0,6627.0,3527.0,4.0
1ab1d609-4e6d-4f02-95cb-776b012515cb,Emily Knapp,49.0,604.0,1968.0,2358.0,5.0
9ea26bb4-b9fe-4a9d-ba25-a99b13d32f33,Shelly Conner,61.0,410.0,8352.0,3505.0,2.0
d23f41ff-729d-46d8-bb58-9bd85c4e3cee,Rebecca Marquez,31.0,310.0,7157.0,934.0,3.0
38cae0a4-74ec-45d1-b0ab-19173152ca08,Carrie Thomas,18.0,709.0,2263.0,1524.0,2.0
b5dfd655-3da4-4106-bf4a-2985cc75e645,Karen Thomas,27.0,602.0,2053.0,1952.0,4.0
cfae59f2-ec3a-4154-b176-6ebcfa3cb0e5,Elizabeth Zuniga,48.0,454.0,538.0,202.0,3.0
1e9ef011-12aa-4dbf-aa9c-97c328417297,Cheyenne Thompson,20.0,431.0,1141.0,4018.0,3.0
b641957a-8d19-4f79-85f9-2d6db0448416,Cheryl Baker,63.0,751.0,9898.0,3838.0,5.0
c112cf39-014c-4310-9bfb-78da7be2592e,Justin Webster,18.0,710.0,8394.0,4110.0,3.0
b40e9768-1d24-4470-8c94-33d057c36557,Kim Fisher,21.0,815.0,9801.0,4439.0,1.0
057364ae-c555-4379-8adb-d731d3e53562,Brandon Moore,48.0,684.0,5093.0,1978.0,5.0
ce08252e-1425-424e-af08-1fcb25d52a0d,Seth Snyder,62.0,730.0,6976.0,1049.0,4.0
b75b7bf1-21c5-4ab9-8725-4770b00bee75,Daniel Holland,62.0,818.0,2171.0,3103.0,0.0
f9adbd71-65b9-4880-9fd5-8dd456b2b870,Travis Campbell,44.0,355.0,4426.0,2272.0,1.0
4d89f782-b155-4773-8537-51c48f733e73,Douglas Christian,48.0,496.0,5705.0,2169.0,1.0
7dc56766-6772-4ac3-b09a-139824d7dd16,Jessica Golden,46.0,677.0,724.0,2358.0,4.0
60da2e6b-5c5c-46a8-937e-36c69fdf5f17,Lisa Lewis,45.0,611.0,3695.0,732.0,4.0
8cc1e7d1-4a59-48d6-948b-04519e5185d4,Angela Roth,64.0,609.0,4641.0,1687.0,5.0
2e313376-0581-4a7b-985d-5fd855ee3a90,Tamara Johnson,23.0,813.0,6209.0,4506.0,0.0
a4ce05a6-8bfa-4adc-877f-59ab52118624,Elizabeth Jarvis,45.0,475.0,8598.0,3426.0,2.0
938ba0fd-9e63-4482-9308-1022dff5e575,Walter Jennings DDS,55.0,438.0,1177.0,1709.0,0.0
8bc49a58-c542-4232-9a5b-0bb1a15e81ed,Paula Schultz,48.0,654.0,1640.0,2379.0,0.0
5c046ec0-d1bd-4170-9019-d4183c69a919,Kara Kelley,25.0,374.0,6280.0,3200.0,2.0
e2da50d3-26ee-409a-93fc-ded8577366a4,Angel Pena,44.0,670.0,1856.0,2581.0,0.0
3f593b9d-183e-46f4-8f01-b68ae37acb45,Stephanie Guerra,65.0,358.0,9105.0,3920.0,3.0
37d35401-ce80-4337-a5ff-3a623c67c721,Mark Hobbs,40.0,487.0,2340.0,483.0,2.0
876117c2-47c3-4a4a-a7a1-49a2342be2a5,Denise Williams,23.0,628.0,7027.0,474.0,5.0
d4b14b4f-f204-4674-a93f-534db7f2ff05,Kimberly Lopez,54.0,437.0,8528.0,548.0,5.0
0a1906d9-4929-449a-9870-3f53b3db86e4,David Gillespie,26.0,580.0,160.0,2645.0,3.0
8dcb8cb2-f88e-44de-af53-0450bc11c9ad,Jeffrey Berger,61.0,635.0,7510.0,845.0,1.0
57f4ce02-13cd-48df-bdc0-3286328b5237,Brian Wilson,48.0,512.0,1756.0,1968.0,5.0
bc5ad091-9ee2-44b8-86f6-d7016c66fca7,Linda Clark,25.0,398.0,5834.0,2880.0,4.0
0048c423-f76c-4930-b82b-4c9b2273b3ce,Christina Kim,51.0,527.0,805.0,2997.0,5.0
ddc6e178-75f2-4c28-b2ce-791027637d50,Vincent Garrett,62.0,489.0,6904.0,3773.0,0.0
4b0b9626-5d29-4213-90a2-30a94dc4d7e6,Amanda Barrett,26.0,611.0,6522.0,1025.0,0.0
2b5608da-0ccb-463c-8147-3a922d40a4e4,John Nunez,48.0,618.0,548.0,4090.0,1.0
10318cd6-0383-4c37-8d98-2c5e0aef1493,Amy Smith,18.0,705.0,8728.0,3849.0,2.0
f98cff36-6456-4ed5-a2c5-2828206988b9,Jacob Rodriguez,25.0,328.0,5852.0,2940.0,1.0
318d9b14-fa09-4f4d-93c1-9379dfcd80d1,Jay Macias,62.0,646.0,9591.0,4185.0,2.0
f47f0a6c-7423-4ea1-80d3-2be6d280a124,Whitney Green,29.0,686.0,5768.0,438.0,4.0
c7d6b2c9-c995-4168-9bff-18c2b05b253d,Stacey Santana,41.0,365.0,4969.0,3180.0,1.0
eefc1835-cde3-498b-b635-4b44364425c6,Jordan Tucker,55.0,777.0,7732.0,1115.0,1.0
db3142b7-349a-4f34-b85f-20596abf7eb0,Jeremy Sampson,33.0,561.0,7390.0,1895.0,0.0
38cbb54a-5b25-46cb-8ef9-34b650868658,Brandy Lopez,60.0,656.0,4665.0,2128.0,3.0
9d01e1d9-a6e3-4f75-9ee6-2e81bbaa005f,Gwendolyn Fisher,37.0,410.0,5361.0,4475.0,3.0
f381f19f-a6c2-470c-b71e-3829183aa281,Susan Novak,48.0,768.0,4935.0,3900.0,0.0
a083b76d-8791-4088-af9e-309cb873ee78,Casey Obrien,54.0,661.0,9734.0,4932.0,5.0
351b4385-4855-446c-954a-c7d573ab0170,Michael Becker,65.0,362.0,4541.0,2300.0,1.0
aed1f80c-f873-43e3-a54e-a82300847fb6,Christine Delgado,60.0,599.0,742.0,1664.0,5.0
a7df9575-a524-4cd2-b059-ae2eda22dabf,Leslie Edwards,41.0,832.0,511.0,2475.0,1.0
b9056e69-1f68-47a0-92a3-5e23ce0bc9a8,Leslie Hayes,62.0,722.0,2750.0,262.0,4.0
bc61aabd-889b-428f-bade-3223d0dd38ae,Shawn Smith,62.0,572.0,241.0,2285.0,2.0
11bc6606-5dab-4026-acd3-e14d4c401bca,Daniel Whitaker,62.0,439.0,2863.0,558.0,2.0
775e2143-e355-4ab2-85ad-630e5d107ac9,David Salazar,30.0,792.0,4988.0,3193.0,5.0
84c8f1c8-84e5-49a6-9871-cfd537fdbf4a,Christopher Nelson,30.0,676.0,4271.0,904.0,4.0
ac1605b3-78db-456b-ae00-c21f3b5302c9,Deborah Hughes,56.0,808.0,7920.0,1387.0,2.0
755544c5-54d5-4bba-a5ca-b842ae04fc1f,Wendy Anderson,19.0,359.0,9264.0,2186.0,3.0
477c4f07-271a-479a-82af-b4a46859155b,Todd Johnson,22.0,720.0,7246.0,2756.0,1.0
b44fcc86-2a96-4432-a2f2-69b6bb11667a,Victor Nguyen,21.0,351.0,4478.0,3618.0,5.0
4d949446-805e-4ff4-9652-6faae84b7b0d,Jill Vazquez,53.0,765.0,9376.0,3243.0,1.0
3f3122da-adde-419b-9334-5b08227ffd8b,Wendy Hill,52.0,740.0,8478.0,139.0,1.0
f25870d6-ca1f-4064-9f26-3ebd090b4b32,Brent Huff,63.0,353.0,5301.0,4438.0,1.0
ac815240-1970-4b67-a3f6-69219c882054,Kara Duncan,62.0,818.0,1620.0,2738.0,5.0
d92b2828-699d-475a-b52c-90861b795c33,Robin Harvey,23.0,840.0,6702.0,195.0,3.0
38bc0b03-e181-4ce6-ab01-ed1333099193,Kevin Tucker,30.0,352.0,5930.0,2012.0,0.0
cf64f698-2f47-4cfd-aad8-7e7f8eb3c836,Sara Simmons DVM,44.0,582.0,638.0,2263.0,2.0
cd705c23-9259-4993-8c6c-bb5a2f7c92b6,Robert Moore,58.0,692.0,5391.0,2073.0,5.0
060ca741-86ff-4e24-8f10-e22cb111f687,William Hernandez,50.0,770.0,6101.0,4090.0,3.0
ccfcb359-bdb6-4912-82b5-107b334bf5aa,Edgar Leonard,18.0,522.0,7378.0,331.0,3.0
391beb48-e067-4c0c-998c-71f24ec28595,Cynthia Davis,37.0,709.0,3055.0,2772.0,3.0
dc9be3d2-d4b1-407b-bf66-8792f797664a,Christopher Conway,25.0,496.0,4944.0,2561.0,3.0
637b4fbd-1d0c-4cc8-861a-598be8fd0274,Courtney Lowery,51.0,674.0,5507.0,550.0,1.0
f78c3d5d-208b-4439-affb-230e0894ff49,Taylor Butler,30.0,317.0,705.0,4929.0,4.0
1f5ed540-603a-4bd3-88d8-933c021bb0cb,Christina Conway,41.0,603.0,6067.0,1776.0,1.0
006751d3-af4b-444b-8c7e-9c6a8bd35cb4,Julie Love,50.0,791.0,3410.0,3570.0,1.0
00303520-1805-47f6-9a75-7f158aa32f95,Henry Elliott,46.0,432.0,5504.0,4852.0,3.0
765f9e0d-ab5a-4ffe-879f-bfbe44aba75e,Jennifer Patrick,41.0,398.0,8049.0,4531.0,5.0
504fc231-6053-49cc-b19d-265de006ab79,John Castro,36.0,410.0,9189.0,4548.0,4.0
e349a208-3a04-45ca-b130-e35c29dcee92,Julie Patton,38.0,770.0,6309.0,2987.0,3.0
838ada4c-5665-40a8-a438-8550d69d713c,Shawn King,38.0,709.0,5927.0,1649.0,4.0
32d391fb-7e67-469b-af2b-82f905283093,Nicole Davis,59.0,585.0,3020.0,157.0,2.0
ffdb9209-aa59-4bc0-8460-5d0dcda954d1,Michael Ross,58.0,811.0,8854.0,490.0,3.0
27454c5a-f1b5-480f-b579-cb9be06f704f,Kathleen Henderson MD,55.0,405.0,2076.0,3252.0,0.0
4b1a534b-66e1-4f41-b3e6-7cdba0773ac2,Matthew Lindsey,44.0,801.0,6612.0,582.0,3.0
1ad3110b-e25f-4637-88dd-2849726a4fdf,Tristan Terry,29.0,846.0,3563.0,1146.0,1.0
341b3bdf-a2f1-4479-b0ab-f87b0c223680,Leslie Hall,65.0,373.0,7195.0,1206.0,1.0
e7c353a8-a583-46ce-9a55-04930af2f2a5,Dr. Michael Smith III,44.0,476.0,6219.0,2999.0,4.0
e732b4db-0ccb-4db1-9947-e272c90b704e,Carol Johnson,60.0,465.0,3529.0,1743.0,5.0
41af8119-d45c-422a-af70-4fdc6f488241,Charles Cantu,61.0,803.0,928.0,542.0,0.0
d239f012-2c1a-4ee4-ab96-7ea5e9b11535,Leah Diaz,63.0,782.0,3744.0,2353.0,1.0
95b6c81f-2daa-4ea7-a21d-b593581a7bb4,Rebecca Hernandez,41.0,698.0,793.0,4797.0,3.0
af51b811-7734-4a5a-8243-a003b1419454,Dustin Roberts,33.0,462.0,8500.0,163.0,1.0
2cf2fec5-1a15-4cdf-9e8c-85d2cf3dc928,Dennis Bell,23.0,702.0,9048.0,182.0,1.0
d64c5163-dd78-4151-a34f-56bf800552cf,Alexandria Henderson,29.0,420.0,9306.0,3742.0,1.0
308e3f21-cdb2-47b6-8462-b924f86a0b7a,Nancy Thompson,28.0,398.0,9709.0,3105.0,2.0
e4d9dbed-1c51-44a8-ada5-524bfeae7d48,Kelli Roberts,42.0,327.0,8600.0,730.0,2.0
5a9e2acc-3c29-4547-bc37-0b37c5e8aeaf,Justin Parks,23.0,499.0,8383.0,1374.0,3.0
0e715b6b-d15c-42d2-980c-ce0920be69b7,Michael Koch,40.0,469.0,1270.0,3209.0,3.0
f1ce98f2-e16d-49a7-9525-54612800b8c7,Sandra Freeman,38.0,342.0,3077.0,3479.0,3.0
1d976b50-7459-43a3-8128-300e7cae4813,Anna Flowers,38.0,672.0,1487.0,3907.0,3.0
20ad05ef-9cab-4c56-b184-72096ec52599,Gina Collins,27.0,551.0,6069.0,1310.0,3.0
ddfec61c-1788-4525-b60a-084772ca54e3,Danielle Christensen,30.0,707.0,212.0,3428.0,3.0
539b6dc9-1440-4f16-bd00-db79c5189b13,Tina Smith,46.0,739.0,8365.0,2771.0,4.0
a2326569-d4c4-4961-a70c-f6b11979864e,John Merritt,38.0,302.0,4742.0,263.0,2.0
310d9818-d7ea-40e4-afc8-c682b2abd636,Carly Rodriguez,46.0,751.0,6382.0,3623.0,3.0
4c9ff0a0-620b-496e-84a2-363536c454bc,Deborah Reed,25.0,542.0,5441.0,1514.0,3.0
0dff6cef-fa3c-481e-9607-6a7c28a7cfb1,Amy Fletcher,59.0,570.0,4235.0,1924.0,0.0
00decae1-b30f-436e-b649-0508eece1ad8,Ashley Wang DVM,42.0,849.0,9367.0,1370.0,1.0
d27cf472-0185-4e06-bd1d-8d1a5eda1221,Lisa Rios,37.0,808.0,1468.0,2565.0,2.0
f6d314a2-c102-4e74-934f-61de12e41be4,Jason Hunt,28.0,824.0,4461.0,2741.0,3.0
a4d82abc-78f6-42b7-b6e7-da2ed28eb240,Angela Hernandez,36.0,519.0,4069.0,1003.0,2.0
e3684b0e-32c9-436e-8d2a-4e06c0d2bf2e,Robert Campbell,24.0,520.0,911.0,2463.0,0.0
25c12a30-9223-4754-a510-61f856e6f738,Nicole Chaney,46.0,844.0,9302.0,2049.0,4.0
b588f6b4-ed48-4cde-9dfc-89686453f5bc,Natalie Martin,19.0,759.0,4848.0,4959.0,2.0
1ab1f28a-dbe5-4a19-87e4-0228c4bc490c,Ashley Taylor,45.0,583.0,5399.0,4557.0,1.0
0e286f96-e20a-42f4-a305-358c49183cf9,Evan Lamb,40.0,386.0,2708.0,2088.0,0.0
25c4a071-50ad-41d0-8a28-bc75b0127a83,Jessica Parker,45.0,777.0,2105.0,1742.0,3.0
0f149e51-c23d-42cf-b0fd-d171963517b2,Laura Li,60.0,474.0,4795.0,2843.0,5.0
b355c099-8f5a-474e-b60a-9a9399eda491,Chris Garner,54.0,785.0,9287.0,2212.0,4.0
1ea1ff3c-7458-41ca-99c5-dd4e399de83e,George James DDS,38.0,736.0,6537.0,1044.0,5.0
